company_name;Ticker;sector;Executive Name;Title;job_function;Age;Year Born;survey_year;country_code;annual_base_salary;target_total_cash;target_total_direct_compensation;market_cap;ebitda;totalDebt;quickRatio;currentRatio;total_revenue;debtToEquity;revenuePerShare;returnOnAssets;returnOnEquity;gross_profits;free_cash_flow;operating_cash_flow;earningsGrowth;revenueGrowth;grossMargins;ebitdaMargins;operating_margins;profitMargins;financialCurrency
Emerson Electric Co.;EMR;Industrials;Mr. Michael H. Train;Senior VP & Chief Sustainability Officer;OBM;62;1962;2024;US;770.000;1.520.000;3.523.953;69474369536;4853000192;15000000512;0,55;0,8;17607000064;77857;30966;0,05;0,08;9290999808;3432624896;3192000000;-0,01;0,01;0,53;0,28;0,2;0,14;USD
Emerson Electric Co.;EMR;Industrials;Mr. Michael  Tang;Senior VP, Secretary & Chief Legal Officer;OBM;50;1974;2024;US;525.671;975.671;3.864.497;69474369536;4853000192;15000000512;0,55;0,8;17607000064;77857;30966;0,05;0,08;9290999808;3432624896;3192000000;-0,01;0,01;0,53;0,28;0,2;0,14;USD
Exelon Corporation;EXC;Utilities;Mr. Calvin G. Butler Jr.;CEO, President & Director;CEO;54;1970;2024;US;1.288.000;3.220.000;12.720.000;43026591744;7647000064;48274001920;0,65;1086;23698999296;174861;23581;0,03;0,1;9888000000;-1935000064;5776999936;0,37;0,11;0,42;0,32;0,23;0,11;USD
Exelon Corporation;EXC;Utilities;Ms. Jeanne M. Jones;Executive VP & CFO;OBM;44;1980;2024;US;723.320;1.374.308;3.300.308;43026591744;7647000064;48274001920;0,65;1086;23698999296;174861;23581;0,03;0,1;9888000000;-1935000064;5776999936;0,37;0,11;0,42;0,32;0,23;0,11;USD
Exelon Corporation;EXC;Utilities;Littleton;;OBM;;;2024;US;696.280;1.322.932;3.087.932;43026591744;7647000064;48274001920;0,65;1086;23698999296;174861;23581;0,03;0,1;9888000000;-1935000064;5776999936;0,37;0,11;0,42;0,32;0,23;0,11;USD
Exelon Corporation;EXC;Utilities;Mr. David Andrew Glockner;Executive Vice President of Compliance, Audit & Risk;OBM;63;1961;2024;US;665.376;1.197.677;2.617.677;43026591744;7647000064;48274001920;0,65;1086;23698999296;174861;23581;0,03;0,1;9888000000;-1935000064;5776999936;0,37;0,11;0,42;0,32;0,23;0,11;USD
Exelon Corporation;EXC;Utilities;Mr. Michael A. Innocenzo;Executive VP & COO;OBM;58;1966;2024;US;685.000;1.233.000;2.998.000;43026591744;7647000064;48274001920;0,65;1086;23698999296;174861;23581;0,03;0,1;9888000000;-1935000064;5776999936;0,37;0,11;0,42;0,32;0,23;0,11;USD
FedEx Corporation;FDX;Industrials;Mr. Rajesh  Subramaniam;President, CEO & Director;CEO;58;1966;2024;US;1.450.000;3.842.500;9.807.165;52618338304;10992000000;;1111;1239;87814995968;;361751;0,05;0,15;23871000576;4111624960;7215000064;-0,13;0,14;0,27;0,13;0,08;0,04;USD
FedEx Corporation;FDX;Industrials;Mr. John W. Dietrich;Executive VP & CFO;OBM;59;1965;2024;US;946.570;2.082.454;4.553.075;52618338304;10992000000;;1111;1239;87814995968;;361751;0,05;0,15;23871000576;4111624960;7215000064;-0,13;0,14;0,27;0,13;0,08;0,04;USD
FedEx Corporation;FDX;Industrials;Mr. Sriram  Krishnasamy;Executive VP, Chief Digital & Information Officer and Chief Transformation Officer;OBM;52;1972;2024;US;633.450;1.393.590;3.743.103;52618338304;10992000000;;1111;1239;87814995968;;361751;0,05;0,15;23871000576;4111624960;7215000064;-0,13;0,14;0,27;0,13;0,08;0,04;USD
FedEx Corporation;FDX;Industrials;M.R. Allen ;;OBM;;;2024;US;773.904;1.702.589;3.809.402;52618338304;10992000000;;1111;1239;87814995968;;361751;0,05;0,15;23871000576;4111624960;7215000064;-0,13;0,14;0,27;0,13;0,08;0,04;USD
FedEx Corporation;FDX;Industrials;R.B. Carter;;OBM;;;2024;US;971.517;2.137.337;4.244.150;52618338304;10992000000;;1111;1239;87814995968;;361751;0,05;0,15;23871000576;4111624960;7215000064;-0,13;0,14;0,27;0,13;0,08;0,04;USD
Ford Motor Company;F;Consumer Cyclical;Mr. James Duncan Farley Jr.;President, CEO & Director;CEO;62;1962;2024;US;1.700.000;5.100.000;21.340.000;40799404032;10131000320;1,58E+11;0,92;1132;1,83E+11;353298;46003;0,01;0,11;14753000448;1385500032;17717000192;-0,64;-0,05;0,08;0,06;0,01;0,03;USD
Ford Motor Company;F;Consumer Cyclical;John T. Lawler;;OBM;;;2024;US;1.242.000;2.794.597;7.114.597;40799404032;10131000320;1,58E+11;0,92;1132;1,83E+11;353298;46003;0,01;0,11;14753000448;1385500032;17717000192;-0,64;-0,05;0,08;0,06;0,01;0,03;USD
Ford Motor Company;F;Consumer Cyclical;Mr. William Clay Ford Jr.;Executive Chairman;OBM;67;1957;2024;US;1.700.000;2.700.000;15.360.000;40799404032;10131000320;1,58E+11;0,92;1132;1,83E+11;353298;46003;0,01;0,11;14753000448;1385500032;17717000192;-0,64;-0,05;0,08;0,06;0,01;0,03;USD
Ford Motor Company;F;Consumer Cyclical;Mr. John Douglas Field;Chief EV, Digital & Design Officer;OBM;58;1966;2024;US;537.000;1.208.660;10.008.660;40799404032;10131000320;1,58E+11;0,92;1132;1,83E+11;353298;46003;0,01;0,11;14753000448;1385500032;17717000192;-0,64;-0,05;0,08;0,06;0,01;0,03;USD
Ford Motor Company;F;Consumer Cyclical;Peter C. Stern;;OBM;;;2024;US;934.000;2.100.976;6.500.976;40799404032;10131000320;1,58E+11;0,92;1132;1,83E+11;353298;46003;0,01;0,11;14753000448;1385500032;17717000192;-0,64;-0,05;0,08;0,06;0,01;0,03;USD
GE Aerospace;GE;Industrials;Mr. H. Lawrence Culp Jr.;Chairman & CEO;CEO;61;1963;2024;US;2.000.000;6.000.000;21.250.000;2,73E+11;9761000448;20714000384;0,73;1075;39680999424;106,4;36,75;0,04;0,27;12650999808;2622874880;5224999936;0,31;0,11;0,32;0,25;0,22;0,18;USD
GE Aerospace;GE;Industrials;Mr. Rahul  Ghai;Senior VP & CFO;OBM;52;1972;2024;US;955.000;2.101.000;8.101.000;2,73E+11;9761000448;20714000384;0,73;1075;39680999424;106,4;36,75;0,04;0,27;12650999808;2622874880;5224999936;0,31;0,11;0,32;0,25;0,22;0,18;USD
GE Aerospace;GE;Industrials;Mr. Russell T. Stokes;Senior VP & CEO of Commercial Engines & Services;OBM;53;1971;2024;US;1.400.000;2.800.000;7.800.000;2,73E+11;9761000448;20714000384;0,73;1075;39680999424;106,4;36,75;0,04;0,27;12650999808;2622874880;5224999936;0,31;0,11;0,32;0,25;0,22;0,18;USD
GE Aerospace;GE;Industrials;Mr. Christian E. Meisner;Senior VP & Chief Human Resources Officer;OBM;54;1970;2024;US;800.000;1.600.000;5.100.000;2,73E+11;9761000448;20714000384;0,73;1075;39680999424;106,4;36,75;0,04;0,27;12650999808;2622874880;5224999936;0,31;0,11;0,32;0,25;0,22;0,18;USD
GE Aerospace;GE;Industrials;Mr. John R. Phillips III;Senior VP, General Counsel & Secretary;OBM;46;1978;2024;US;800.000;1.600.000;5.100.000;2,73E+11;9761000448;20714000384;0,73;1075;39680999424;106,4;36,75;0,04;0,27;12650999808;2622874880;5224999936;0,31;0,11;0,32;0,25;0,22;0,18;USD
General Motors Company;GM;Consumer Cyclical;Ms. Mary T. Barra;Chairman & CEO;CEO;62;1962;2024;US;2.100.000;6.300.000;25.800.000;45639319552;18460999680;1,34E+11;0,96;1212;1,88E+11;201974;175586;0,03;0,09;22555000832;1306000000;23037999104;0,31;0,02;0,12;0,1;0,08;0,03;USD
General Motors Company;GM;Consumer Cyclical;Mr. Paul A. Jacobson;Executive VP & CFO;OBM;52;1972;2024;US;1.200.000;2.700.000;12.000.000;45639319552;18460999680;1,34E+11;0,96;1212;1,88E+11;201974;175586;0,03;0,09;22555000832;1306000000;23037999104;0,31;0,02;0,12;0,1;0,08;0,03;USD
General Motors Company;GM;Consumer Cyclical;Mr. Mark L. Reuss;President;OBM;60;1964;2024;US;1.350.000;3.037.500;17.000.000;45639319552;18460999680;1,34E+11;0,96;1212;1,88E+11;201974;175586;0,03;0,09;22555000832;1306000000;23037999104;0,31;0,02;0,12;0,1;0,08;0,03;USD
General Motors Company;GM;Consumer Cyclical;Craig B. Glidden;;OBM;;;2024;US;1.100.000;2.475.000;9.500.000;45639319552;18460999680;1,34E+11;0,96;1212;1,88E+11;201974;175586;0,03;0,09;22555000832;1306000000;23037999104;0,31;0,02;0,12;0,1;0,08;0,03;USD
General Motors Company;GM;Consumer Cyclical;Mr. Rory V. Harvey;Executive VP & President of Global Markets;OBM;56;1968;2024;US;850.000;1.912.500;9.000.000;45639319552;18460999680;1,34E+11;0,96;1212;1,88E+11;201974;175586;0,03;0,09;22555000832;1306000000;23037999104;0,31;0,02;0,12;0,1;0,08;0,03;USD
Honeywell International Inc.;HON;Industrials;Mr. Vimal M. Kapur;Chairman & CEO;CEO;59;1965;2024;US;1.600.000;4.400.000;17.400.000;1,47E+11;9765999616;33991000064;0,84;1253;39215001600;188514;60342;0,07;0,33;14924999680;4354625024;6246000128;0;0,08;0,38;0,25;0,22;0,15;USD
Honeywell International Inc.;HON;Industrials;Gregory P. Lewis;;OBM;;;2024;US;1.016.000;2.032.000;8.032.000;1,47E+11;9765999616;33991000064;0,84;1253;39215001600;188514;60342;0,07;0,33;14924999680;4354625024;6246000128;0;0,08;0,38;0,25;0,22;0,15;USD
Honeywell International Inc.;HON;Industrials;Ms. Anne T. Madden J.D.;Senior VP of Portfolio Transformation & Senior Advisor;OBM;59;1965;2024;US;968.000;1.936.000;6.921.000;1,47E+11;9765999616;33991000064;0,84;1253;39215001600;188514;60342;0,07;0,33;14924999680;4354625024;6246000128;0;0,08;0,38;0,25;0,22;0,15;USD
Honeywell International Inc.;HON;Industrials;Dr. Lucian  Boldea Ph.D.;President & CEO of Industrial Automation;OBM;52;1972;2024;US;848.000;1.696.000;5.781.000;1,47E+11;9765999616;33991000064;0,84;1253;39215001600;188514;60342;0,07;0,33;14924999680;4354625024;6246000128;0;0,08;0,38;0,25;0,22;0,15;USD
Honeywell International Inc.;HON;Industrials;Mr. James  Currier;President & CEO of Aerospace Technologies;OBM;57;1967;2024;US;770.000;1.540.000;4.950.000;1,47E+11;9765999616;33991000064;0,84;1253;39215001600;188514;60342;0,07;0,33;14924999680;4354625024;6246000128;0;0,08;0,38;0,25;0,22;0,15;USD
Lowe's Companies Inc.;LOW;Consumer Cyclical;Mr. Marvin R. Ellison;President, CEO & Chairman;CEO;59;1965;2024;US;1.500.000;4.500.000;19.500.000;1,26E+11;12476999680;38994001920;0,14;1013;83240001536;;147589;0,14;;27772999680;5662374912;8741999616;-0,05;-0,02;0,33;0,15;0,12;0,08;USD
Lowe's Companies Inc.;LOW;Consumer Cyclical;Mr. Brandon J. Sink C.P.A.;Executive VP & CFO;OBM;48;1976;2024;US;764.300;1.528.600;4.967.600;1,26E+11;12476999680;38994001920;0,14;1013;83240001536;;147589;0,14;;27772999680;5662374912;8741999616;-0,05;-0,02;0,33;0,15;0,12;0,08;USD
Lowe's Companies Inc.;LOW;Consumer Cyclical;Mr. Joseph Michael McFarland III;Executive Vice President of Stores;OBM;54;1970;2024;US;877.800;1.755.600;6.144.600;1,26E+11;12476999680;38994001920;0,14;1013;83240001536;;147589;0,14;;27772999680;5662374912;8741999616;-0,05;-0,02;0,33;0,15;0,12;0,08;USD
Lowe's Companies Inc.;LOW;Consumer Cyclical;Mr. William P. Boltz;Executive Vice President of Merchandising;OBM;61;1963;2024;US;869.700;1.739.400;6.088.400;1,26E+11;12476999680;38994001920;0,14;1013;83240001536;;147589;0,14;;27772999680;5662374912;8741999616;-0,05;-0,02;0,33;0,15;0,12;0,08;USD
Lowe's Companies Inc.;LOW;Consumer Cyclical;Ms. Seemantini  Godbole;Executive VP and Chief Information & Digital Officer;OBM;54;1970;2024;US;813.600;1.627.200;5.288.200;1,26E+11;12476999680;38994001920;0,14;1013;83240001536;;147589;0,14;;27772999680;5662374912;8741999616;-0,05;-0,02;0,33;0,15;0,12;0,08;USD
Mastercard Incorporated;MA;Financial Services;Mr. Michael  Miebach;CEO & Director;CEO;56;1968;2024;US;1.250.000;3.750.000;27.000.000;5,36E+11;17977999360;18801999872;0,67;1111;29069000704;280795;31605;0,23;18770399;29069000704;14451000320;15488000000;0,12;0,14;1;0,62;0,59;0,45;USD
Mastercard Incorporated;MA;Financial Services;Mr. Sachin  Mehra;Chief Financial Officer;OBM;53;1971;2024;US;800.000;2.000.000;11.700.000;5,36E+11;17977999360;18801999872;0,67;1111;29069000704;280795;31605;0,23;18770399;29069000704;14451000320;15488000000;0,12;0,14;1;0,62;0,59;0,45;USD
Mastercard Incorporated;MA;Financial Services;Mr. Craig E. Vosburg;Chief Services Officer;OBM;57;1967;2024;US;775.000;1.801.875;9.201.875;5,36E+11;17977999360;18801999872;0,67;1111;29069000704;280795;31605;0,23;18770399;29069000704;14451000320;15488000000;0,12;0,14;1;0,62;0,59;0,45;USD
Mastercard Incorporated;MA;Financial Services;Mr. Timothy Henry Murphy J.D.;Vice Chair;OBM;56;1968;2024;US;725.000;1.631.250;8.881.250;5,36E+11;17977999360;18801999872;0,67;1111;29069000704;280795;31605;0,23;18770399;29069000704;14451000320;15488000000;0,12;0,14;1;0,62;0,59;0,45;USD
Mastercard Incorporated;MA;Financial Services;Ms. P. Raj Seshadri;Chief Commercial Payments Officer;OBM;58;1966;2024;US;675.000;1.518.750;6.268.750;5,36E+11;17977999360;18801999872;0,67;1111;29069000704;280795;31605;0,23;18770399;29069000704;14451000320;15488000000;0,12;0,14;1;0,62;0,59;0,45;USD
Medtronic plc;MDT;Healthcare;Mr. Geoffrey Straub Martha;Chairman of the Board & CEO;CEO;54;1970;2024;US;1.350.000;3.375.000;18.375.000;1,12E+11;9560000512;28515999744;1202;1849;33536999424;59093;26087;0,05;0,1;21969000448;4734249984;7043999744;0,68;0,04;0,66;0,29;0,21;0,14;USD
Medtronic plc;MDT;Healthcare;Karen L. Parkhill;;OBM;;;2024;US;911.000;1.913.100;7.413.100;1,12E+11;9560000512;28515999744;1202;1849;33536999424;59093;26087;0,05;0,1;21969000448;4734249984;7043999744;0,68;0,04;0,66;0,29;0,21;0,14;USD
Medtronic plc;MDT;Healthcare;Mr. Gregory L. Smith;Executive Vice President of Global Operations & Supply Chain;OBM;60;1964;2024;US;872.000;1.744.000;5.744.000;1,12E+11;9560000512;28515999744;1202;1849;33536999424;59093;26087;0,05;0,1;21969000448;4734249984;7043999744;0,68;0,04;0,66;0,29;0,21;0,14;USD
Medtronic plc;MDT;Healthcare;Mr. Sean M. Salmon;Executive VP & President of Cardiovascular Portfolio;OBM;59;1965;2024;US;867.000;1.734.000;5.984.000;1,12E+11;9560000512;28515999744;1202;1849;33536999424;59093;26087;0,05;0,1;21969000448;4734249984;7043999744;0,68;0,04;0,66;0,29;0,21;0,14;USD
Medtronic plc;MDT;Healthcare;Mr. Brett A. Wall;Executive VP & President of Neuroscience Portfolio;OBM;58;1966;2024;US;717.000;1.434.000;5.684.000;1,12E+11;9560000512;28515999744;1202;1849;33536999424;59093;26087;0,05;0,1;21969000448;4734249984;7043999744;0,68;0,04;0,66;0,29;0,21;0,14;USD
MetLife Inc.;MET;Financial Services;Mr. Michel Abbas Khalaf;CEO, President & Director;CEO;60;1964;2024;US;1.500.000;;;53656846336;7554999808;47948001280;1338;1,6;73494003712;172754;105568;0,01;0,16;18961000448;1656249984;16531999744;0,16;0,16;0,26;0,1;0,1;0,06;USD
MetLife Inc.;MET;Financial Services;Mr. John Dennis McCallion CPA;Executive VP, CFO & Head of Investment Management;OBM;50;1974;2024;US;1.012.500;;;53656846336;7554999808;47948001280;1338;1,6;73494003712;172754;105568;0,01;0,16;18961000448;1656249984;16531999744;0,16;0,16;0,26;0,1;0,1;0,06;USD
MetLife Inc.;MET;Financial Services;Mr. Bill  Pappas;Executive VP and Head of Global Technology & Operations;OBM;54;1970;2024;US;930.625;;;53656846336;7554999808;47948001280;1338;1,6;73494003712;172754;105568;0,01;0,16;18961000448;1656249984;16531999744;0,16;0,16;0,26;0,1;0,1;0,06;USD
MetLife Inc.;MET;Financial Services;Mr. Ramy  Tadros;Regional President of U.S. Business & Head of MetLife Holdings;OBM;48;1976;2024;US;907.500;;;53656846336;7554999808;47948001280;1338;1,6;73494003712;172754;105568;0,01;0,16;18961000448;1656249984;16531999744;0,16;0,16;0,26;0,1;0,1;0,06;USD
MetLife Inc.;MET;Financial Services;Ms. Marlene Beverly Debel B.S., M.B.A.;Executive VP, Chief Risk Officer & Head of Insurance Investments;OBM;57;1967;2024;US;815.000;;;53656846336;7554999808;47948001280;1338;1,6;73494003712;172754;105568;0,01;0,16;18961000448;1656249984;16531999744;0,16;0,16;0,26;0,1;0,1;0,06;USD
Morgan Stanley;MS;Financial Services;Mr. Edward N. Pick;CEO & Chairman of the Board;CEO;55;1969;2024;US;;;;2,11E+11;;4,49E+11;1656;2073;63958999040;416642;40308;0,01;0,14;55355998208;;-26973999104;0,29;0,16;0,87;0;0,37;0,22;USD
Morgan Stanley;MS;Financial Services;Mr. Daniel Aaron Simkowitz;Co-President;OBM;58;1966;2024;US;;;;2,11E+11;;4,49E+11;1656;2073;63958999040;416642;40308;0,01;0,14;55355998208;;-26973999104;0,29;0,16;0,87;0;0,37;0,22;USD
Morgan Stanley;MS;Financial Services;Mr. Andrew Michael Saperstein;Co-President;OBM;57;1967;2024;US;;;;2,11E+11;;4,49E+11;1656;2073;63958999040;416642;40308;0,01;0,14;55355998208;;-26973999104;0,29;0,16;0,87;0;0,37;0,22;USD
Morgan Stanley;MS;Financial Services;Ms. Sharon  Yeshaya;Executive VP & CFO;OBM;44;1980;2024;US;;;;2,11E+11;;4,49E+11;1656;2073;63958999040;416642;40308;0,01;0,14;55355998208;;-26973999104;0,29;0,16;0,87;0;0,37;0,22;USD
Morgan Stanley;MS;Financial Services;Mr. Michael A. Pizzi;Executive VP & Global Head of Technology and Operations;OBM;49;1975;2024;US;;;;2,11E+11;;4,49E+11;1656;2073;63958999040;416642;40308;0,01;0,14;55355998208;;-26973999104;0,29;0,16;0,87;0;0,37;0,22;USD
NextEra Energy Inc.;NEE;Utilities;Mr. John W. Ketchum J.D.;President, CEO & Chairman;CEO;53;1971;2024;US;1.575.000;4.095.000;17.748.936;1,49E+11;13576999936;89677996032;0,32;0,55;25269000192;148557;12303;0,03;0,07;15374000128;-11337249792;12952000512;-0,64;0,09;0,61;0,54;0,37;0,22;USD
NextEra Energy Inc.;NEE;Utilities;Mr. Brian W. Bolster;President & CEO of NextEra Energy Resources;OBM;51;1973;2024;US;950.000;1.615.000;7.619.178;1,49E+11;13576999936;89677996032;0,32;0,55;25269000192;148557;12303;0,03;0,07;15374000128;-11337249792;12952000512;-0,64;0,09;0,61;0,54;0,37;0,22;USD
NextEra Energy Inc.;NEE;Utilities;Mr. Armando  Pimentel Jr.;President & CEO of Florida Power & Light Company;OBM;61;1963;2024;US;1.000.000;2.000.000;9.732.875;1,49E+11;13576999936;89677996032;0,32;0,55;25269000192;148557;12303;0,03;0,07;15374000128;-11337249792;12952000512;-0,64;0,09;0,61;0,54;0,37;0,22;USD
NextEra Energy Inc.;NEE;Utilities;Mr. Charles E. Sieving J.D.;Executive VP and Chief Legal, Environmental & Federal Regulatory Affairs Officer;OBM;51;1973;2024;US;1.274.000;2.166.000;5.451.459;1,49E+11;13576999936;89677996032;0,32;0,55;25269000192;148557;12303;0,03;0,07;15374000128;-11337249792;12952000512;-0,64;0,09;0,61;0,54;0,37;0,22;USD
NextEra Energy Inc.;NEE;Utilities;Mr. Terrell Kirk Crews II;Executive VP & Chief Risk Officer;OBM;46;1978;2024;US;730.300;1.241.500;3.765.679;1,49E+11;13576999936;89677996032;0,32;0,55;25269000192;148557;12303;0,03;0,07;15374000128;-11337249792;12952000512;-0,64;0,09;0,61;0,54;0,37;0,22;USD
Oracle Corporation;ORCL;Technology;Ms. Safra Ada Catz;CEO & Director;CEO;62;1962;2024;US;950.000;5.950.000;5.950.000;4,88E+11;22915999744;1,09E+11;0,87;1017;55782998016;632501;20098;0,07;103741;39672999936;5255750144;20745000960;0,2;0,06;0,71;0,41;0,31;0,22;USD
Oracle Corporation;ORCL;Technology;Mr. Lawrence J. Ellison;Co-Founder, Chairman & CTO;OBM;80;1944;2024;US;1;5.000.001;5.000.001;4,88E+11;22915999744;1,09E+11;0,87;1017;55782998016;632501;20098;0,07;103741;39672999936;5255750144;20745000960;0,2;0,06;0,71;0,41;0,31;0,22;USD
Oracle Corporation;ORCL;Technology;Mr. Stuart A. Levey;Executive VP & Chief Legal Officer;OBM;60;1964;2024;US;950.000;1.700.000;13.316.614;4,88E+11;22915999744;1,09E+11;0,87;1017;55782998016;632501;20098;0,07;103741;39672999936;5255750144;20745000960;0,2;0,06;0,71;0,41;0,31;0,22;USD
Oracle Corporation;ORCL;Technology;Mr. Jeffrey O. Henley;Vice Chairman of the Board;OBM;79;1945;2024;US;650.000;1.150.000;9.862.433;4,88E+11;22915999744;1,09E+11;0,87;1017;55782998016;632501;20098;0,07;103741;39672999936;5255750144;20745000960;0,2;0,06;0,71;0,41;0,31;0,22;USD
Oracle Corporation;ORCL;Technology;Mr. Screven;;OBM;;;2024;US;900.000;3.400.000;20.824.865;4,88E+11;22915999744;1,09E+11;0,87;1017;55782998016;632501;20098;0,07;103741;39672999936;5255750144;20745000960;0,2;0,06;0,71;0,41;0,31;0,22;USD
Oracle Corporation Japan;OCLCF;Technology;Mr. Toshimitsu  Misawa;President, Corporate Executive Officer & Director;CEO;60;1964;2024;US;;;;15206616064;87629496320;0;0,37;1285;2,61E+11;;2033249;0,19;0,37;1,20E+11;;;0,15;0,14;0,46;0,34;0,33;0,23;JPY
Oracle Corporation Japan;OCLCF;Technology;Mr. Sivaraman Krishna  Kumar;CFO, Corporate Executive Officer & Director;OBM;56;1968;2024;US;;;;15206616064;87629496320;0;0,37;1285;2,61E+11;;2033249;0,19;0,37;1,20E+11;;;0,15;0,14;0,46;0,34;0,33;0,23;JPY
Oracle Corporation Japan;OCLCF;Technology;Saeko  Ishihara;Executive Officer and Head of Strategy & Operations;OBM;N/A;N/A;2024;US;;;;15206616064;87629496320;0;0,37;1285;2,61E+11;;2033249;0,19;0,37;1,20E+11;;;0,15;0,14;0,46;0,34;0,33;0,23;JPY
Oracle Corporation Japan;OCLCF;Technology;Gohito  Itabashi;Director of IR Department;OBM;N/A;N/A;2024;US;;;;15206616064;87629496320;0;0,37;1285;2,61E+11;;2033249;0,19;0,37;1,20E+11;;;0,15;0,14;0,46;0,34;0,33;0,23;JPY
Oracle Corporation Japan;OCLCF;Technology;Rika  Nakajima;Representative Corporate Executive Officer & Head of Legal Office;OBM;55;1969;2024;US;;;;15206616064;87629496320;0;0,37;1285;2,61E+11;;2033249;0,19;0,37;1,20E+11;;;0,15;0,14;0,46;0,34;0,33;0,23;JPY
Philip Morris International Inc.;PM;Consumer Defensive;Mr. Jacek  Olczak;CEO & Director;CEO;59;1965;2024;US;1.718.705;5.156.115;15.468.345;2,83E+11;16241000448;49633001472;0,36;0,79;38385999872;;24689;0,14;;25212000256;8564250112;11626000384;0,25;0,06;0,66;0,42;0,41;0,2;USD
Philip Morris International Inc.;PM;Consumer Defensive;Mr. Emmanuel  Babeau;Chief Financial Officer;OBM;57;1967;2024;US;1.443.726;3.248.384;7.218.630;2,83E+11;16241000448;49633001472;0,36;0,79;38385999872;;24689;0,14;;25212000256;8564250112;11626000384;0,25;0,06;0,66;0,42;0,41;0,2;USD
Philip Morris International Inc.;PM;Consumer Defensive;Mr. Frederic  de Wilde;President of South & Southeast Asia, Commonwealth of Ind. States and Middle East & Africa Region;OBM;57;1967;2024;US;1.145.813;2.578.079;5.729.065;2,83E+11;16241000448;49633001472;0,36;0,79;38385999872;;24689;0,14;;25212000256;8564250112;11626000384;0,25;0,06;0,66;0,42;0,41;0,2;USD
Philip Morris International Inc.;PM;Consumer Defensive;Ms. Stacey  Kennedy;President of Americas Region & CEO of US Business;OBM;51;1973;2024;US;928.101;1.856.202;3.341.164;2,83E+11;16241000448;49633001472;0,36;0,79;38385999872;;24689;0,14;;25212000256;8564250112;11626000384;0,25;0,06;0,66;0,42;0,41;0,2;USD
Philip Morris International Inc.;PM;Consumer Defensive;Mr. Stefano  Volpetti;President of Smoke-Free Products Category & Chief Consumer Officer;OBM;52;1972;2024;US;1.088.514;2.177.028;4.081.928;2,83E+11;16241000448;49633001472;0,36;0,79;38385999872;;24689;0,14;;25212000256;8564250112;11626000384;0,25;0,06;0,66;0,42;0,41;0,2;USD
RTX Corporation;RTX;Industrials;Mr. Christopher T. Calio;Chairman & CEO;CEO;50;1974;2024;US;1.450.000;3.987.500;21.137.500;1,86E+11;13381999616;42945998848;0,61;1006;81738997760;67798;61272;0,03;0,08;15964999680;5729124864;8121999872;-0,11;0,05;0,2;0,16;0,12;0,06;USD
RTX Corporation;RTX;Industrials;Mr. Neil G. Mitchill Jr.;Executive VP & CFO;OBM;48;1976;2024;US;1.050.000;2.257.500;8.757.500;1,86E+11;13381999616;42945998848;0,61;1006;81738997760;67798;61272;0,03;0,08;15964999680;5729124864;8121999872;-0,11;0,05;0,2;0,16;0,12;0,06;USD
RTX Corporation;RTX;Industrials;Mr. Gregory J. Hayes CPA;Advisor;OBM;63;1961;2024;US;1.100.000;2.475.000;2.475.000;1,86E+11;13381999616;42945998848;0,61;1006;81738997760;67798;61272;0,03;0,08;15964999680;5729124864;8121999872;-0,11;0,05;0,2;0,16;0,12;0,06;USD
RTX Corporation;RTX;Industrials;Mr. Shane G. Eddy;President of Pratt & Whitney;OBM;58;1966;2024;US;810.000;1.660.500;5.660.500;1,86E+11;13381999616;42945998848;0,61;1006;81738997760;67798;61272;0,03;0,08;15964999680;5729124864;8121999872;-0,11;0,05;0,2;0,16;0,12;0,06;USD
RTX Corporation;RTX;Industrials;Mr. Philip J. Jasper;President of Raytheon;OBM;56;1968;2024;US;790.000;1.619.500;5.619.500;1,86E+11;13381999616;42945998848;0,61;1006;81738997760;67798;61272;0,03;0,08;15964999680;5729124864;8121999872;-0,11;0,05;0,2;0,16;0,12;0,06;USD
Simon Property Group Inc.;SPG;Real Estate;Mr. David E. Simon;Chairman, CEO & President;CEO;62;1962;2024;US;1.250.000;;;61134233600;4446823936;25273774080;0,37;0,37;5994220032;773472;18376;0,06;0,67;4937442816;1983254400;3868770048;-0,44;0,02;0,82;0,74;0,49;0,34;USD
Simon Property Group Inc.;SPG;Real Estate;Mr. Brian J. McDade;Executive VP & CFO;OBM;45;1979;2024;US;675.000;;;61134233600;4446823936;25273774080;0,37;0,37;5994220032;773472;18376;0,06;0,67;4937442816;1983254400;3868770048;-0,44;0,02;0,82;0,74;0,49;0,34;USD
Simon Property Group Inc.;SPG;Real Estate;Mr. Fivel;Executive VP, Chief Investment Officer & Director;OBM;;;2024;US;700.000;;;61134233600;4446823936;25273774080;0,37;0,37;5994220032;773472;18376;0,06;0,67;4937442816;1983254400;3868770048;-0,44;0,02;0,82;0,74;0,49;0,34;USD
Simon Property Group Inc.;SPG;Real Estate;Mr. John  Rulli;Chief Administrative Officer;OBM;68;1956;2024;US;700.000;;;61134233600;4446823936;25273774080;0,37;0,37;5994220032;773472;18376;0,06;0,67;4937442816;1983254400;3868770048;-0,44;0,02;0,82;0,74;0,49;0,34;USD
Simon Property Group Inc.;SPG;Real Estate;Mr. Adam J. Reuille;Senior VP & Chief Accounting Officer;OBM;49;1975;2024;US;350.000;;;61134233600;4446823936;25273774080;0,37;0,37;5994220032;773472;18376;0,06;0,67;4937442816;1983254400;3868770048;-0,44;0,02;0,82;0,74;0,49;0,34;USD
